Product Key,Product Name,Product Type,Product Family,Product Line,Product Group,Product Description,Sku Number,Price,Cost Amount,Quantity on Hand
142,142-Galaxy S6 4G with 64GB Memory Cell Phone   Black Sapphire (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 4G with 64GB Memory Cell Phone   Black Sapphire (AT&T),SP2400788673,529.5,42.402719029,1
143,143-Galaxy S6 edge 4G with 32GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge 4G with 32GB Memory Cell Phone   White Pearl (AT&T),SP6030760038,1180.5,22.18059557,1
144,144-iPhone 6s 128GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s 128GB   Silver (AT&T),SP2084217952,1075.5,26.043865036,1
145,145-Galaxy Note5 4G LTE with 64GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy Note5 4G LTE with 64GB Memory Cell Phone   White Pearl (AT&T),SP5262543930,304.0,12.176605105,1
146,146-iPhone 6s 128GB   Gold (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s 128GB   Gold (AT&T),SP6691918167,151.5,11.807436586,1
147,147-iPhone 6s Plus 128GB   Gold (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 128GB   Gold (AT&T),SP3600057359,1548.0,127.222738919,1
148,148-iPhone 6s Plus 128GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 128GB   Silver (AT&T),SP6091310150,214.5,13.988719453,1
149,149-Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Black Sapphire (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Black Sapphire (AT&T),SP7987322538,823.5,121.940398283,3
150,150-Galaxy S6 4G with 64GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 4G with 64GB Memory Cell Phone   White Pearl (AT&T),SP6349334679,335.5,81.007497163,2
151,151-4' Twist Lightning Charge and Sync Cable,Music,Audio,Bluetooth Speakers,Modal,4' Twist Lightning Charge and Sync Cable,AU4377882214,487.5,93.861451767,1
152,152-3' 3.5mm Audio Cable   Green,Music,Audio,Bluetooth Speakers,Insignia™,3' 3.5mm Audio Cable   Green,AU4177329962,430.0,22.229715661,1
153,153-BOOM Wireless Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,UE,BOOM Wireless Bluetooth Speaker   Black,AU4224050006,3469.5,26.602520534,1
154,154-Character Support Stand for Pill Speakers   Pink,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Character Support Stand for Pill Speakers   Pink,AU8313629862,57.0,64.490888777,2
155,155-Boost Up 2 Port Swivel Charger and Outlet   White,Music,Audio,Bluetooth Speakers,Belkin,Boost Up 2 Port Swivel Charger and Outlet   White,AU6921948961,178.0,223.632698725,3
156,156-4GB* Wearable Sports MP3 Player   Black,Music,Audio,Bluetooth Speakers,Sony,4GB* Wearable Sports MP3 Player   Black,AU9317867347,298.5,136.10778042,2
157,157-BluStream Bluetooth Factory Radio Module   Black,Music,Audio,Bluetooth Speakers,iSimple,BluStream Bluetooth Factory Radio Module   Black,AU7060405363,178.0,187.127549082,3
158,158-Stanmore Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,Marshall,Stanmore Bluetooth Speaker   Black,AU7358297212,183.0,224.936904835,2
159,159-420W Portable Party Speaker System with Apple® iPod® and iPhone® Dock   Black,Music,Audio,Bluetooth Speakers,Sony,420W Portable Party Speaker System with Apple® iPod® and iPhone® Dock   Black,AU6285433668,120.0,285.047961039,3
160,160-Survivor Case for 5th Generation Apple® iPod® touch   Pink/White,Music,Audio,Bluetooth Speakers,Griffin Technology,Survivor Case for 5th Generation Apple® iPod® touch   Pink/White,AU3701900942,325.0,149.276729847,2
161,161-EaseFit Plus Armband for Apple® iPhone® 5   Black,Music,Audio,Bluetooth Speakers,Belkin,EaseFit Plus Armband for Apple® iPhone® 5   Black,AU8915126556,2062.5,462.409146294,1
162,162-Bullfrogz Case for Apple® iPod® touch 5th Generation   Black/Green,Music,Audio,Bluetooth Speakers,iFrogz,Bullfrogz Case for Apple® iPod® touch 5th Generation   Black/Green,AU2616821500,62.5,43.719087926,2
163,163-CallJax 3.5mm Audio Cable   Black,Music,Audio,Bluetooth Speakers,iSimple,CallJax 3.5mm Audio Cable   Black,AU8617906372,214.5,111.660235492,3
164,164-Call Jax Plus 3.5mm Audio Cable   Black,Music,Audio,Bluetooth Speakers,iSimple,Call Jax Plus 3.5mm Audio Cable   Black,AU2994503401,230.5,271.89782567,2
165,165-SoundLink® Mini Bluetooth Speaker Soft Cover   Gray,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Mini Bluetooth Speaker Soft Cover   Gray,AU3270554258,1222.5,273.429918904,1
166,166-Classic Portable Bluetooth Wireless Speaker   Blueberry,Music,Audio,Bluetooth Speakers,Jam,Classic Portable Bluetooth Wireless Speaker   Blueberry,AU7262139821,734.5,49.759297034,1
167,167-Survivor Case for Apple® iPod® touch 5th Generation   Purple/Zebra,Music,Audio,Bluetooth Speakers,Griffin Technology,Survivor Case for Apple® iPod® touch 5th Generation   Purple/Zebra,AU5818456579,162.0,30.209209021,1
168,168-Courier Clip Case for Apple® iPod® nano 7th Generation   Black,Music,Audio,Bluetooth Speakers,Griffin Technology,Courier Clip Case for Apple® iPod® nano 7th Generation   Black,AU6261539963,514.0,104.689027305,1
169,169-3' USB to Micro USB Cable,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,3' USB to Micro USB Cable,AU1708646498,356.5,203.579312039,3
170,170-SoundDock® Series III Digital Music System   Black,Music,Audio,Bluetooth Speakers,Bose®,SoundDock® Series III Digital Music System   Black,AU9152842614,146.5,19.378559553,1
171,171-PowerBlock Micro Wall Charger for Select Apple® Devices   White,Music,Audio,Bluetooth Speakers,Griffin Technology,PowerBlock Micro Wall Charger for Select Apple® Devices   White,AU3442119726,172.5,156.012888557,3
172,172-CD Boombox with FM Radio and Apple® iPhone® and iPod® Dock   Black/Gray,Music,Audio,Bluetooth Speakers,Insignia™,CD Boombox with FM Radio and Apple® iPhone® and iPod® Dock   Black/Gray,AU1969153988,1291.0,93.965230958,1
173,173-Survivor Slim Case for 5th Generation Apple® iPod® touch   Black,Music,Audio,Bluetooth Speakers,Griffin Technology,Survivor Slim Case for 5th Generation Apple® iPod® touch   Black,AU5763866547,162.0,30.45162557,1
174,174-2 in 1 Case for Apple® iPod® nano 7th Generation,Music,Audio,Bluetooth Speakers,Griffin Technology,2 in 1 Case for Apple® iPod® nano 7th Generation,AU7017566791,970.5,13.033971569,1
175,175-flatOUT 3' Auxiliary Audio Cable   Black,Music,Audio,Bluetooth Speakers,Scosche,flatOUT 3' Auxiliary Audio Cable   Black,AU5536584353,1138.5,111.418294826,1
176,176-SoundLink® Mini Bluetooth Speaker II   Carbon,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Mini Bluetooth Speaker II   Carbon,AU2127114291,120.0,309.310198052,2
177,177-SoundLink® Color Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Black,AU1927665291,162.0,57.288092094,3
178,178-iStream Universal Bluetooth Audio Receiver   Black,Music,Audio,Bluetooth Speakers,Aluratek,iStream Universal Bluetooth Audio Receiver   Black,AU7856265071,172.5,156.02573207,2
179,179-PLAY:1 2 Room Wireless Speaker Starter Set (Pair)   Black,Music,Audio,Bluetooth Speakers,SONOS,PLAY:1 2 Room Wireless Speaker Starter Set (Pair)   Black,AU9390292554,146.5,16.936447613,1
180,180-Chromecast Audio   Black,Music,Audio,Bluetooth Speakers,Google,Chromecast Audio   Black,AU2989419212,109.5,21.093571663,1
181,181-Pill 2.0 Portable Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Pill 2.0 Portable Bluetooth Speaker   Black,AU7730183668,603.0,155.448175661,1
182,182-Portable Bluetooth Stereo Speaker   Black,Music,Audio,Bluetooth Speakers,Insignia™,Portable Bluetooth Stereo Speaker   Black,AU8118366287,356.5,126.187988432,2
183,183-SoundLink® Portable Bluetooth Speaker III   Silver/Black,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Portable Bluetooth Speaker III   Silver/Black,AU3573133240,241.0,79.196268486,3
184,184-SoundLink® Mini Bluetooth Speaker II   Pearl,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Mini Bluetooth Speaker II   Pearl,AU3782792930,199.0,56.673731631,1
185,185-Bluetooth Audio Transmitter   White,Music,Audio,Bluetooth Speakers,Aluratek,Bluetooth Audio Transmitter   White,AU9405996786,414.0,20.63006318,1
186,186-Flip 3 Portable Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,JBL,Flip 3 Portable Bluetooth Speaker   Black,AU2201153837,246.0,18.882688312,1
187,187-Plus Wireless Speaker   Dark Blue,Music,Audio,Bluetooth Speakers,Jam,Plus Wireless Speaker   Dark Blue,AU5139515055,1075.5,74.937273459,1
188,188-SoundLink® Color Bluetooth Speaker   Blue,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Blue,AU9381291586,592.5,65.041319045,1
189,189-SoundLink® Color Bluetooth Speaker   Mint,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Mint,AU4809636000,115.0,79.545218527,3
190,190-Mini Life Jacket Bluetooth Speaker   Blue,Music,Audio,Bluetooth Speakers,Altec Lansing,Mini Life Jacket Bluetooth Speaker   Blue,AU8699848099,319.5,35.902061776,1
191,191-Beats Pill+ Speaker   Black,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Beats Pill+ Speaker   Black,AU5171775582,220.0,2.803642579,1
192,192-SoundLink® Color Bluetooth Speaker   Red,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Red,AU5749740600,487.5,25.821165204,1
193,193-Neutron Wireless Suction Speaker   Gray,Music,Audio,Bluetooth Speakers,HMDX,Neutron Wireless Suction Speaker   Gray,AU9548435450,146.5,14.775891058,1
194,194-Charge 2+ Portable Wireless Stereo Speaker   Black,Music,Audio,Bluetooth Speakers,JBL,Charge 2+ Portable Wireless Stereo Speaker   Black,AU8898186271,193.5,10.245838335,1
195,195-Pill 2.0 Portable Bluetooth Speaker   Red,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Pill 2.0 Portable Bluetooth Speaker   Red,AU4439036287,115.0,296.640011159,3
196,196-Clip+ Portable Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,JBL,Clip+ Portable Bluetooth Speaker   Black,AU1092463514,2314.5,22.116893428,1
197,197-Mini Life Jacket Bluetooth Speaker   Red,Music,Audio,Bluetooth Speakers,Altec Lansing,Mini Life Jacket Bluetooth Speaker   Red,AU4354323078,162.0,38.570445858,1
198,198-Portable Bluetooth Stereo Speaker   Blue,Music,Audio,Bluetooth Speakers,Insignia™,Portable Bluetooth Stereo Speaker   Blue,AU2476215232,1464.0,37.50307529,1
199,199-Pill 2.0 Portable Bluetooth Speaker   White,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Pill 2.0 Portable Bluetooth Speaker   White,AU6998449524,99.0,16.218534661,1
200,200-Hangtime Wireless Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,HMDX,Hangtime Wireless Bluetooth Speaker   Black,AU6996145573,519.0,32.13338145,1
201,"201-55"" Class (54.6"" Diag.)   OLED   Curved",Entertainment,TV & Home Theater,Curved TV,LG,"55"" Class (54.6"" Diag.)   OLED   Curved",TV9434188276,172.5,184.534167392,3
202,"202-65"" Class (64.5"" Diag.)   OLED   Curved",Entertainment,TV & Home Theater,Curved TV,LG,"65"" Class (64.5"" Diag.)   OLED   Curved",TV2317141001,745.0,53.583399333,1
203,"203-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV7006488542,298.5,192.865536223,3
204,"204-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV7022945509,472.0,135.078419533,1
205,"205-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV8775079649,178.0,181.319581766,3
206,"206-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV2965351606,199.0,64.085125834,1
207,"207-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV6277875628,109.5,58.583422078,3
208,"208-65"" Class (64.5"" Diag.)   LED Curved   2160p",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED Curved   2160p",TV7122939904,62.5,212.471875658,2
209,"209-78"" Class (78"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.)   LED   Curved",TV7850178250,304.0,236.377740541,3
210,"210-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV8836052237,272.5,72.873078098,2
211,"211-78"" Class (78"" Diag.) – LED   Curved   2160p",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.) – LED   Curved   2160p",TV4628710639,792.0,21.851096069,1
212,"212-48"" Class (47.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"48"" Class (47.6"" Diag.)   LED   Curved",TV4532511185,393.0,471.764791453,2
213,"213-78"" Class (78"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.)   LED   Curved",TV5597153849,162.0,48.655048263,1
214,"214-88"" Class (88"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"88"" Class (88"" Diag.)   LED   Curved",TV3540424075,902.5,135.594428115,1
215,"215-88"" Class (88"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"88"" Class (88"" Diag.)   LED   Curved",TV1204358087,582.0,10.73475437,1
216,"216-78"" Class (78"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.)   LED   Curved",TV3496618455,162.0,28.070162759,1
217,"217-55"" Class (54 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54 5/8"" Diag.)   LED",TV6857059530,414.0,73.307805476,1
218,"218-65"" Class (64 1/2"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64 1/2"" Diag.)   LED",TV3834400120,52.0,27.531075641,2
219,"219-55"" Class (54 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54 5/8"" Diag.)   LED",TV1037508619,151.5,40.137545525,1
220,"220-48"" Class (47 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"48"" Class (47 5/8"" Diag.)   LED",TV4965764950,430.0,54.62192815,1
221,"221-55"" Class (54 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54 5/8"" Diag.)   LED",TV9574337334,178.0,282.354436487,3
222,"222-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV7798770807,199.0,14.953225026,1
223,"223-50"" Class (49.7"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Sharp,"50"" Class (49.7"" Diag.)   LED   1080p",TV7907234816,214.5,25.598875009,1
224,"224-M Series   70"" Class (69.5"" Diag.)",Entertainment,TV & Home Theater,Curved TV,VIZIO,"M Series   70"" Class (69.5"" Diag.)",TV9943197759,52.0,13.546813742,1
225,"225-E Series   28"" Class (27""",Entertainment,TV & Home Theater,Curved TV,VIZIO,"E Series   28"" Class (27""",TV5667477881,241.0,341.776483819,3
226,"226-48"" Class (47.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,Samsung,"48"" Class (47.6"" Diag.)   LED   2160p",TV4608435186,62.5,191.218077431,2
227,"227-65"" Class (64.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,VIZIO,"65"" Class (64.5"" Diag.)   LED   1080p",TV7679900773,561.0,109.064280309,1
228,"228-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV9911840828,304.0,183.211,2
229,"229-65"" Class (64.5"" Diag.)   2160p   Smart",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   2160p   Smart",TV1405524335,178.0,260.527862478,3
230,"230-50"" Class (49.5 Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Hisense,"50"" Class (49.5 Diag.)   LED   1080p",TV1563248967,172.5,174.321770972,2
231,"231-AQUOS   55"" Class (54.6"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Sharp,"AQUOS   55"" Class (54.6"" Diag.)   LED",TV1969950738,634.5,21.380607231,1
232,"232-E Series 32"" Class (32"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,VIZIO,"E Series 32"" Class (32"" Diag.)   LED",TV5946024481,582.0,15.241792629,1
233,"233-43"" Class (42.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,Sony,"43"" Class (42.5"" Diag.)   LED   2160p",TV3449485060,109.5,57.599589716,3
234,"234-AQUOS   55"" Class (54.6"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Sharp,"AQUOS   55"" Class (54.6"" Diag.)   LED",TV2252664294,272.5,39.279840488,1
235,"235-50"" Class (49.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,LG,"50"" Class (49.5"" Diag.)   LED   1080p",TV5857645640,230.5,231.505041857,3
236,"236-40"" Class (40"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Hisense,"40"" Class (40"" Diag.)   LED   1080p",TV8062391019,5464.5,58.735331906,1
237,"237-75"" Class (74.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,Sony,"75"" Class (74.5"" Diag.)   LED   2160p",TV9511537022,2320.0,559.778190067,1
238,"238-50"" Class (49.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Sony,"50"" Class (49.5"" Diag.)   LED   1080p",TV3661358579,241.0,218.859932257,2
239,"239-AQUOS   43"" Class (42.5"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Sharp,"AQUOS   43"" Class (42.5"" Diag.)   LED",TV5938494444,1117.5,172.18578431,1
240,"240-65"" Class (64.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,LG,"65"" Class (64.5"" Diag.)   LED   2160p",TV8768814633,162.0,68.150359933,2
241,"241-65"" Class (64.5"" Diag.)   OLED   2160p",Entertainment,TV & Home Theater,Curved TV,LG,"65"" Class (64.5"" Diag.)   OLED   2160p",TV7752971448,1238.5,18.941221446,1
242,"242-55"" Class (54.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,LG,"55"" Class (54.6"" Diag.)   LED   1080p",TV8458475729,246.0,34.179863233,1
243,"243-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,LG,"55"" Class (54.6"" Diag.)   LED   2160p",TV2867816788,57.0,76.565020639,3
244,"244-M Series   49"" Class (48.5"" Diag.)",Entertainment,TV & Home Theater,Curved TV,VIZIO,"M Series   49"" Class (48.5"" Diag.)",TV1133492957,482.5,81.423060793,1
245,"245-AQUOS   70"" Class (69.5"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Sharp,"AQUOS   70"" Class (69.5"" Diag.)   LED",TV1878188327,319.5,83.812014672,1
246,"246-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV6693396666,99.0,24.820554124,1
247,247-19.5Portable Touch Screen All in,Computers,Computers & Tablets,Desktops,Asus,19.5Portable Touch Screen All in,CT3789850006,151.5,22.705034749,1
248,248-21.5Touch Screen All In,Computers,Computers & Tablets,Desktops,Asus,21.5Touch Screen All In,CT9776393587,57.0,55.354177387,2
249,249-Inspiron 23.8Touch Screen All In,Computers,Computers & Tablets,Desktops,Dell,Inspiron 23.8Touch Screen All In,CT6360680509,162.0,38.519915804,3
250,250-Inspiron 23.8All In One,Computers,Computers & Tablets,Desktops,Dell,Inspiron 23.8All In One,CT5679960582,272.5,61.896597951,2
251,251-Inspiron 19.5Portable Touch Screen All In,Computers,Computers & Tablets,Desktops,Dell,Inspiron 19.5Portable Touch Screen All In,CT2668275292,498.0,8.918640927,1
252,252-Inspiron 19.5Portable Touch Screen All In,Computers,Computers & Tablets,Desktops,Dell,Inspiron 19.5Portable Touch Screen All In,CT3975392702,288.0,50.391812727,2
253,253-19.45All in One,Computers,Computers & Tablets,Desktops,HP,19.45All in One,CT2457288477,304.0,48.649605856,3
254,254-Pavilion 23Touch Screen All In,Computers,Computers & Tablets,Desktops,HP,Pavilion 23Touch Screen All In,CT4698415187,115.0,115.411664992,2
255,255-Pavilion 21.5Touch Screen All In,Computers,Computers & Tablets,Desktops,HP,Pavilion 21.5Touch Screen All In,CT7459038985,109.5,76.497319513,3
256,256-Pavilion 23Touch Screen All In,Computers,Computers & Tablets,Desktops,HP,Pavilion 23Touch Screen All In,CT2550360943,4336.0,5.566086814,1
257,257-Pavilion 23Touch Screen All In,Computers,Computers & Tablets,Desktops,HP,Pavilion 23Touch Screen All In,CT7769932574,151.5,5.818535583,1
258,258-19.45All In One,Computers,Computers & Tablets,Desktops,HP,19.45All In One,CT5009663409,498.0,19.806804727,1
259,259-21.5Touch Screen All In,Computers,Computers & Tablets,Desktops,Lenovo,21.5Touch Screen All In,CT2624354757,382.5,31.911581418,1
