Date Key,Traffic Source,Web Visits
2022-02-09,Organic Search,1039
2022-02-09,Paid Search,408
2022-02-09,Referral,329
2022-02-09,Social,114
2022-02-10,Direct,506
2022-02-10,Email,166
2022-02-10,Organic Search,409
2022-02-10,Paid Search,803
2022-02-10,Referral,65
2022-02-10,Social,355
2022-02-11,Direct,261
2022-02-11,Email,122
2022-02-11,Organic Search,511
2022-02-11,Paid Search,729
2022-02-11,Referral,29
2022-02-11,Social,696
2022-02-12,Direct,495
2022-02-12,Email,202
2022-02-12,Organic Search,421
2022-02-12,Paid Search,477
2022-02-12,Referral,20
2022-02-12,Social,362
2022-02-13,Direct,204
2022-02-13,Email,86
2022-02-13,Organic Search,780
2022-02-13,Paid Search,753
2022-02-13,Referral,98
2022-02-13,Social,377
2022-02-14,Direct,324
2022-02-14,Email,112
2022-02-14,Organic Search,694
2022-02-14,Paid Search,835
2022-02-14,Referral,145
2022-02-14,Social,482
2022-02-15,Direct,350
2022-02-15,Email,248
2022-02-15,Organic Search,899
2022-02-15,Paid Search,594
2022-02-15,Referral,187
2022-02-15,Social,584
2022-02-16,Direct,441
2022-02-16,Email,105
2022-02-16,Organic Search,836
2022-02-16,Paid Search,675
2022-02-16,Referral,339
2022-02-16,Social,727
2022-02-17,Direct,345
2022-02-17,Email,57
2022-02-17,Organic Search,911
2022-02-17,Paid Search,578
2022-02-17,Referral,16
2022-02-17,Social,1002
2022-02-18,Direct,664
2022-02-18,Email,105
2022-02-18,Organic Search,543
2022-02-18,Paid Search,597
2022-02-18,Referral,15
2022-02-18,Social,974
2022-02-19,Direct,337
2022-02-19,Email,65
2022-02-19,Organic Search,716
2022-02-19,Paid Search,860
2022-02-19,Referral,148
2022-02-19,Social,676
2022-02-20,Direct,215
2022-02-20,Email,100
2022-02-20,Organic Search,1105
2022-02-20,Paid Search,968
2022-02-20,Referral,109
2022-02-20,Social,470
2022-02-21,Direct,446
2022-02-21,Email,209
2022-02-21,Organic Search,790
2022-02-21,Paid Search,274
2022-02-21,Referral,175
2022-02-21,Social,806
2022-02-22,Direct,116
2022-02-22,Email,148
2022-02-22,Organic Search,1082
2022-02-22,Paid Search,727
2022-02-22,Referral,187
2022-02-22,Social,809
2022-02-23,Direct,480
2022-02-23,Email,202
2022-02-23,Organic Search,934
2022-02-23,Paid Search,222
2022-02-23,Referral,272
2022-02-23,Social,352
2022-02-24,Direct,350
2022-02-24,Email,98
2022-02-24,Organic Search,615
2022-02-24,Paid Search,1275
2022-02-24,Referral,37
2022-02-24,Social,1052
2022-02-25,Direct,366
2022-02-25,Email,70
2022-02-25,Organic Search,371
2022-02-25,Paid Search,481
2022-02-25,Referral,287
2022-02-25,Social,383
2022-02-26,Direct,256
2022-02-26,Email,79
2022-02-26,Organic Search,845
2022-02-26,Paid Search,794
2022-02-26,Referral,148
2022-02-26,Social,657
2022-02-27,Direct,299
2022-02-27,Email,72
2022-02-27,Organic Search,634
2022-02-27,Paid Search,672
2022-02-27,Referral,199
2022-02-27,Social,272
2022-02-28,Direct,186
2022-02-28,Email,110
2022-02-28,Organic Search,462
2022-02-28,Paid Search,739
2022-02-28,Referral,178
2022-02-28,Social,283
2022-03-01,Direct,201
2022-03-01,Email,248
2022-03-01,Organic Search,794
2022-03-01,Paid Search,629
2022-03-01,Referral,202
2022-03-01,Social,403
2022-03-02,Direct,263
2022-03-02,Email,90
2022-03-02,Organic Search,609
2022-03-02,Paid Search,804
2022-03-02,Referral,231
2022-03-02,Social,331
2022-03-03,Direct,378
2022-03-03,Email,247
2022-03-03,Organic Search,1174
2022-03-03,Paid Search,733
2022-03-03,Referral,51
2022-03-03,Social,659
2022-03-04,Direct,307
2022-03-04,Email,74
2022-03-04,Organic Search,686
2022-03-04,Paid Search,807
2022-03-04,Referral,97
2022-03-04,Social,310
2022-03-05,Direct,317
2022-03-05,Email,179
2022-03-05,Organic Search,711
2022-03-05,Paid Search,477
2022-03-05,Referral,141
2022-03-05,Social,1230
2022-03-06,Direct,618
2022-03-06,Email,76
2022-03-06,Organic Search,778
2022-03-06,Paid Search,374
2022-03-06,Referral,109
2022-03-06,Social,947
2022-03-07,Direct,384
2022-03-07,Email,149
2022-03-07,Organic Search,874
2022-03-07,Paid Search,573
2022-03-07,Referral,299
2022-03-07,Social,421
2022-03-08,Direct,410
2022-03-08,Email,180
2022-03-08,Organic Search,700
2022-03-08,Paid Search,474
2022-03-08,Referral,170
2022-03-08,Social,594
2022-03-09,Direct,235
2022-03-09,Email,157
2022-03-09,Organic Search,439
2022-03-09,Paid Search,301
2022-03-09,Referral,153
2022-03-09,Social,331
2022-03-10,Direct,270
2022-03-10,Email,84
2022-03-10,Organic Search,659
2022-03-10,Paid Search,343
2022-03-10,Referral,78
2022-03-10,Social,511
2022-03-11,Direct,372
2022-03-11,Email,92
2022-03-11,Organic Search,972
2022-03-11,Paid Search,648
2022-03-11,Referral,184
2022-03-11,Social,496
2022-03-12,Direct,220
2022-03-12,Email,222
2022-03-12,Organic Search,526
2022-03-12,Paid Search,800
2022-03-12,Referral,97
2022-03-12,Social,1156
2022-03-13,Direct,370
2022-03-13,Email,94
2022-03-13,Organic Search,1098
2022-03-13,Paid Search,563
2022-03-13,Referral,366
2022-03-13,Social,143
2022-03-14,Direct,231
2022-03-14,Email,80
2022-03-14,Organic Search,760
2022-03-14,Paid Search,999
2022-03-14,Referral,192
2022-03-14,Social,361
2022-03-15,Direct,251
2022-03-15,Email,111
2022-03-15,Organic Search,1686
2022-03-15,Paid Search,649
2022-03-15,Referral,97
2022-03-15,Social,503
2022-03-16,Direct,136
2022-03-16,Email,115
2022-03-16,Organic Search,743
2022-03-16,Paid Search,402
2022-03-16,Referral,160
2022-03-16,Social,715
2022-03-17,Direct,145
2022-03-17,Email,137
2022-03-17,Organic Search,883
2022-03-17,Paid Search,642
2022-03-17,Referral,37
2022-03-17,Social,206
2022-03-18,Direct,357
2022-03-18,Email,66
2022-03-18,Organic Search,1111
2022-03-18,Paid Search,378
2022-03-18,Referral,54
2022-03-18,Social,315
2022-03-19,Direct,238
2022-03-19,Email,32
2022-03-19,Organic Search,754
2022-03-19,Paid Search,477
2022-03-19,Referral,37
2022-03-19,Social,278
2022-03-20,Direct,137
2022-03-20,Email,195
2022-03-20,Organic Search,1166
2022-03-20,Paid Search,413
2022-03-20,Referral,52
2022-03-20,Social,787
2022-03-21,Direct,452
2022-03-21,Email,104
2022-03-21,Organic Search,597
2022-03-21,Paid Search,541
2022-03-21,Referral,71
2022-03-21,Social,329
2022-03-22,Direct,235
2022-03-22,Email,185
2022-03-22,Organic Search,663
2022-03-22,Paid Search,199
2022-03-22,Referral,51
2022-03-22,Social,739
2022-03-23,Direct,306
2022-03-23,Email,83
2022-03-23,Organic Search,526
2022-03-23,Paid Search,718
2022-03-23,Referral,20
2022-03-23,Social,539
2022-03-24,Direct,266
2022-03-24,Email,184
2022-03-24,Organic Search,1195
2022-03-24,Paid Search,273
2022-03-24,Referral,348
2022-03-24,Social,639
2022-03-25,Direct,198
2022-03-25,Email,132
2022-03-25,Organic Search,601
2022-03-25,Paid Search,779
2022-03-25,Referral,84
2022-03-25,Social,465
2022-03-26,Direct,178
2022-03-26,Email,234
2022-03-26,Organic Search,728
2022-03-26,Paid Search,212
2022-03-26,Referral,76
2022-03-26,Social,415
2022-03-27,Direct,445
2022-03-27,Email,138
2022-03-27,Organic Search,524
2022-03-27,Paid Search,795
2022-03-27,Referral,145
2022-03-27,Social,351
2022-03-28,Direct,627
2022-03-28,Email,82
2022-03-28,Organic Search,598
2022-03-28,Paid Search,560
2022-03-28,Referral,159
2022-03-28,Social,388
2022-03-29,Direct,362
2022-03-29,Email,76
2022-03-29,Organic Search,580
2022-03-29,Paid Search,380
2022-03-29,Referral,121
2022-03-29,Social,762
2022-03-30,Direct,374
2022-03-30,Email,111
2022-03-30,Organic Search,780
2022-03-30,Paid Search,256
2022-03-30,Referral,40
2022-03-30,Social,394
2022-03-31,Direct,355
2022-03-31,Email,61
2022-03-31,Organic Search,1006
2022-03-31,Paid Search,449
2022-03-31,Referral,62
2022-03-31,Social,334
2022-04-01,Direct,299
2022-04-01,Email,148
2022-04-01,Organic Search,764
2022-04-01,Paid Search,546
2022-04-01,Referral,100
2022-04-01,Social,450
2022-04-02,Direct,353
2022-04-02,Email,65
2022-04-02,Organic Search,448
2022-04-02,Paid Search,700
2022-04-02,Referral,148
2022-04-02,Social,972
2022-04-03,Direct,416
2022-04-03,Email,90
2022-04-03,Organic Search,816
2022-04-03,Paid Search,607
2022-04-03,Referral,211
2022-04-03,Social,306
2022-04-04,Direct,318
2022-04-04,Email,157
2022-04-04,Organic Search,461
2022-04-04,Paid Search,538
2022-04-04,Referral,91
2022-04-04,Social,347
2022-04-05,Direct,185
2022-04-05,Email,192
2022-04-05,Organic Search,763
2022-04-05,Paid Search,290
2022-04-05,Referral,95
2022-04-05,Social,134
2022-04-06,Direct,144
2022-04-06,Email,190
2022-04-06,Organic Search,641
2022-04-06,Paid Search,660
2022-04-06,Referral,27
2022-04-06,Social,798
2022-04-07,Direct,531
2022-04-07,Email,142
2022-04-07,Organic Search,598
2022-04-07,Paid Search,286
2022-04-07,Referral,44
2022-04-07,Social,1089
2022-04-08,Direct,297
2022-04-08,Email,51
2022-04-08,Organic Search,493
2022-04-08,Paid Search,738
2022-04-08,Referral,45
2022-04-08,Social,340
2022-04-09,Direct,382
2022-04-09,Email,130
2022-04-09,Organic Search,668
2022-04-09,Paid Search,477
2022-04-09,Referral,157
2022-04-09,Social,214
2022-04-10,Direct,319
2022-04-10,Email,154
2022-04-10,Organic Search,685
2022-04-10,Paid Search,178
2022-04-10,Referral,262
2022-04-10,Social,1273
2022-04-11,Direct,186
2022-04-11,Email,97
2022-04-11,Organic Search,674
2022-04-11,Paid Search,611
2022-04-11,Referral,140
2022-04-11,Social,435
2022-04-12,Direct,470
2022-04-12,Email,30
2022-04-12,Organic Search,780
2022-04-12,Paid Search,546
2022-04-12,Referral,53
2022-04-12,Social,594
2022-04-13,Direct,188
2022-04-13,Email,111
2022-04-13,Organic Search,808
2022-04-13,Paid Search,583
2022-04-13,Referral,87
2022-04-13,Social,422
2022-04-14,Direct,480
2022-04-14,Email,109
2022-04-14,Organic Search,533
2022-04-14,Paid Search,609
2022-04-14,Referral,80
2022-04-14,Social,271
2022-04-15,Direct,300
2022-04-15,Email,95
2022-04-15,Organic Search,936
2022-04-15,Paid Search,702
2022-04-15,Referral,52
2022-04-15,Social,380
2022-04-16,Direct,245
2022-04-16,Email,159
2022-04-16,Organic Search,1111
2022-04-16,Paid Search,526
2022-04-16,Referral,119
2022-04-16,Social,547
2022-04-17,Direct,199
2022-04-17,Email,31
2022-04-17,Organic Search,1013
2022-04-17,Paid Search,357
2022-04-17,Referral,133
2022-04-17,Social,1002
2022-04-18,Direct,307
2022-04-18,Email,99
2022-04-18,Organic Search,813
2022-04-18,Paid Search,555
2022-04-18,Referral,226
2022-04-18,Social,725
2022-04-19,Direct,393
2022-04-19,Email,55
2022-04-19,Organic Search,1053
2022-04-19,Paid Search,893
2022-04-19,Referral,80
2022-04-19,Social,876
2022-04-20,Direct,172
2022-04-20,Email,227
2022-04-20,Organic Search,766
2022-04-20,Paid Search,246
2022-04-20,Referral,261
2022-04-20,Social,562
2022-04-21,Direct,374
2022-04-21,Email,62
2022-04-21,Organic Search,706
2022-04-21,Paid Search,306
2022-04-21,Referral,174
2022-04-21,Social,305
2022-04-22,Direct,238
2022-04-22,Email,150
2022-04-22,Organic Search,1094
2022-04-22,Paid Search,285
2022-04-22,Referral,47
2022-04-22,Social,397
2022-04-23,Direct,267
2022-04-23,Email,93
2022-04-23,Organic Search,751
2022-04-23,Paid Search,658
2022-04-23,Referral,112
2022-04-23,Social,573
2022-04-24,Direct,249
2022-04-24,Email,122
2022-04-24,Organic Search,623
2022-04-24,Paid Search,787
2022-04-24,Referral,102
2022-04-24,Social,274
2022-04-25,Direct,273
2022-04-25,Email,90
2022-04-25,Organic Search,850
2022-04-25,Paid Search,780
2022-04-25,Referral,37
2022-04-25,Social,1027
2022-04-26,Direct,693
2022-04-26,Email,149
2022-04-26,Organic Search,651
2022-04-26,Paid Search,322
2022-04-26,Referral,217
2022-04-26,Social,916
2022-04-27,Direct,191
2022-04-27,Email,260
2022-04-27,Organic Search,950
2022-04-27,Paid Search,621
2022-04-27,Referral,54
2022-04-27,Social,244
2022-04-28,Direct,590
2022-04-28,Email,115
2022-04-28,Organic Search,690
2022-04-28,Paid Search,480
2022-04-28,Referral,236
2022-04-28,Social,145
2022-04-29,Direct,256
2022-04-29,Email,48
2022-04-29,Organic Search,528
2022-04-29,Paid Search,400
2022-04-29,Referral,394
2022-04-29,Social,283
2022-04-30,Direct,362
2022-04-30,Email,89
2022-04-30,Organic Search,680
2022-04-30,Paid Search,486
2022-04-30,Referral,70
2022-04-30,Social,509
2022-05-01,Direct,453
2022-05-01,Email,55
2022-05-01,Organic Search,793
2022-05-01,Paid Search,604
2022-05-01,Referral,30
2022-05-01,Social,1153
2022-05-02,Direct,241
2022-05-02,Email,210
2022-05-02,Organic Search,639
2022-05-02,Paid Search,873
2022-05-02,Referral,80
2022-05-02,Social,568
2022-05-03,Direct,257
2022-05-03,Email,187
2022-05-03,Organic Search,735
2022-05-03,Paid Search,665
2022-05-03,Referral,141
2022-05-03,Social,466
2022-05-04,Direct,265
2022-05-04,Email,130
2022-05-04,Organic Search,411
2022-05-04,Paid Search,534
2022-05-04,Referral,15
2022-05-04,Social,604
2022-05-05,Direct,296
2022-05-05,Email,128
2022-05-05,Organic Search,491
2022-05-05,Paid Search,698
2022-05-05,Referral,89
2022-05-05,Social,374
2022-05-06,Direct,146
2022-05-06,Email,91
2022-05-06,Organic Search,848
2022-05-06,Paid Search,1037
2022-05-06,Referral,226
2022-05-06,Social,961
2022-05-07,Direct,569
2022-05-07,Email,246
2022-05-07,Organic Search,1134
2022-05-07,Paid Search,282
2022-05-07,Referral,75
2022-05-07,Social,508
2022-05-08,Direct,197
2022-05-08,Email,265
2022-05-08,Organic Search,867
2022-05-08,Paid Search,605
2022-05-08,Referral,363
2022-05-08,Social,288
2022-05-09,Direct,235
2022-05-09,Email,107
2022-05-09,Organic Search,940
2022-05-09,Paid Search,483
2022-05-09,Referral,191
2022-05-09,Social,251
2022-05-10,Direct,424
2022-05-10,Email,79
2022-05-10,Organic Search,426
2022-05-10,Paid Search,584
2022-05-10,Referral,209
2022-05-10,Social,410
2022-05-11,Direct,341
2022-05-11,Email,114
2022-05-11,Organic Search,848
2022-05-11,Paid Search,500
2022-05-11,Referral,217
2022-05-11,Social,275
2022-05-12,Direct,152
2022-05-12,Email,319
2022-05-12,Organic Search,569
2022-05-12,Paid Search,469
2022-05-12,Referral,68
2022-05-12,Social,266
2022-05-13,Direct,376
2022-05-13,Email,105
2022-05-13,Organic Search,473
2022-05-13,Paid Search,475
2022-05-13,Referral,119
2022-05-13,Social,1052
2022-05-14,Direct,211
2022-05-14,Email,224
2022-05-14,Organic Search,615
2022-05-14,Paid Search,462
2022-05-14,Referral,104
2022-05-14,Social,675
2022-05-15,Direct,281
2022-05-15,Email,148
2022-05-15,Organic Search,832
2022-05-15,Paid Search,452
2022-05-15,Referral,66
2022-05-15,Social,107
2022-05-16,Direct,256
2022-05-16,Email,135
2022-05-16,Organic Search,427
2022-05-16,Paid Search,770
2022-05-16,Referral,78
2022-05-16,Social,529
2022-05-17,Direct,599
2022-05-17,Email,176
2022-05-17,Organic Search,1163
2022-05-17,Paid Search,493
2022-05-17,Referral,209
2022-05-17,Social,563
2022-05-18,Direct,396
2022-05-18,Email,91
2022-05-18,Organic Search,443
2022-05-18,Paid Search,494
2022-05-18,Referral,150
2022-05-18,Social,1328
2022-05-19,Direct,345
2022-05-19,Email,271
2022-05-19,Organic Search,561
2022-05-19,Paid Search,518
2022-05-19,Referral,298
2022-05-19,Social,337
2022-05-20,Direct,246
2022-05-20,Email,52
2022-05-20,Organic Search,651
2022-05-20,Paid Search,730
2022-05-20,Referral,387
2022-05-20,Social,238
2022-05-21,Direct,300
2022-05-21,Email,156
2022-05-21,Organic Search,1036
2022-05-21,Paid Search,513
2022-05-21,Referral,103
2022-05-21,Social,375
2022-05-22,Direct,214
2022-05-22,Email,127
2022-05-22,Organic Search,604
2022-05-22,Paid Search,647
2022-05-22,Referral,156
2022-05-22,Social,372
2022-05-23,Direct,287
2022-05-23,Email,68
2022-05-23,Organic Search,538
2022-05-23,Paid Search,548
2022-05-23,Referral,131
2022-05-23,Social,362
2022-05-24,Direct,353
2022-05-24,Email,27
2022-05-24,Organic Search,827
2022-05-24,Paid Search,419
2022-05-24,Referral,267
2022-05-24,Social,201
2022-05-25,Direct,225
2022-05-25,Email,85
2022-05-25,Organic Search,454
2022-05-25,Paid Search,371
2022-05-25,Referral,127
2022-05-25,Social,747
2022-05-26,Direct,263
2022-05-26,Email,100
2022-05-26,Organic Search,609
2022-05-26,Paid Search,502
2022-05-26,Referral,270
2022-05-26,Social,451
2022-05-27,Direct,307
2022-05-27,Email,85
2022-05-27,Organic Search,990
2022-05-27,Paid Search,603
2022-05-27,Referral,25
2022-05-27,Social,302
2022-05-28,Direct,461
2022-05-28,Email,191
2022-05-28,Organic Search,397
2022-05-28,Paid Search,397
2022-05-28,Referral,469
2022-05-28,Social,1098
2022-05-29,Direct,347
2022-05-29,Email,63
2022-05-29,Organic Search,778
2022-05-29,Paid Search,532
2022-05-29,Referral,155
2022-05-29,Social,343
2022-05-30,Direct,388
2022-05-30,Email,172
2022-05-30,Organic Search,637
2022-05-30,Paid Search,552
2022-05-30,Referral,122
2022-05-30,Social,500
2022-05-31,Direct,206
2022-05-31,Email,61
2022-05-31,Organic Search,1094
2022-05-31,Paid Search,407
2022-05-31,Referral,34
2022-05-31,Social,547
2022-06-01,Direct,495
2022-06-01,Email,72
2022-06-01,Organic Search,1405
2022-06-01,Paid Search,418
2022-06-01,Referral,161
2022-06-01,Social,795
2022-06-02,Direct,173
2022-06-02,Email,113
2022-06-02,Organic Search,618
2022-06-02,Paid Search,505
2022-06-02,Referral,366
2022-06-02,Social,364
2022-06-03,Direct,308
2022-06-03,Email,73
2022-06-03,Organic Search,940
2022-06-03,Paid Search,523
2022-06-03,Referral,158
2022-06-03,Social,172
2022-06-04,Direct,389
2022-06-04,Email,80
2022-06-04,Organic Search,638
2022-06-04,Paid Search,589
2022-06-04,Referral,44
2022-06-04,Social,336
2022-06-05,Direct,412
2022-06-05,Email,128
2022-06-05,Organic Search,545
2022-06-05,Paid Search,255
2022-06-05,Referral,15
2022-06-05,Social,615
2022-06-06,Direct,288
2022-06-06,Email,77
2022-06-06,Organic Search,544
2022-06-06,Paid Search,261
2022-06-06,Referral,141
2022-06-06,Social,526
2022-06-07,Direct,265
2022-06-07,Email,188
2022-06-07,Organic Search,1011
2022-06-07,Paid Search,545
2022-06-07,Referral,568
2022-06-07,Social,474
2022-06-08,Direct,189
2022-06-08,Email,128
2022-06-08,Organic Search,729
2022-06-08,Paid Search,682
2022-06-08,Referral,129
2022-06-08,Social,182
2022-06-09,Direct,465
2022-06-09,Email,137
2022-06-09,Organic Search,711
2022-06-09,Paid Search,474
2022-06-09,Referral,352
2022-06-09,Social,110
2022-06-10,Direct,497
2022-06-10,Email,91
2022-06-10,Organic Search,1318
2022-06-10,Paid Search,778
2022-06-10,Referral,37
2022-06-10,Social,382
2022-06-11,Direct,245
2022-06-11,Email,32
2022-06-11,Organic Search,278
2022-06-11,Paid Search,486
2022-06-11,Referral,71
2022-06-11,Social,305
2022-06-12,Direct,144
2022-06-12,Email,59
2022-06-12,Organic Search,854
2022-06-12,Paid Search,994
2022-06-12,Referral,30
2022-06-12,Social,379
2022-06-13,Direct,536
2022-06-13,Email,136
2022-06-13,Organic Search,760
2022-06-13,Paid Search,481
2022-06-13,Referral,25
2022-06-13,Social,675
2022-06-14,Direct,322
2022-06-14,Email,280
2022-06-14,Organic Search,787
2022-06-14,Paid Search,348
2022-06-14,Referral,27
2022-06-14,Social,774
2022-06-15,Direct,605
2022-06-15,Email,58
2022-06-15,Organic Search,1202
2022-06-15,Paid Search,458
2022-06-15,Referral,357
2022-06-15,Social,348
2022-06-16,Direct,303
2022-06-16,Email,225
2022-06-16,Organic Search,738
2022-06-16,Paid Search,524
2022-06-16,Referral,26
2022-06-16,Social,186
2022-06-17,Direct,315
2022-06-17,Email,75
2022-06-17,Organic Search,731
2022-06-17,Paid Search,452
2022-06-17,Referral,163
2022-06-17,Social,385
2022-06-18,Direct,221
2022-06-18,Email,36
2022-06-18,Organic Search,442
2022-06-18,Paid Search,273
2022-06-18,Referral,200
2022-06-18,Social,1049
2022-06-19,Direct,199
2022-06-19,Email,118
2022-06-19,Organic Search,773
2022-06-19,Paid Search,682
2022-06-19,Referral,218
2022-06-19,Social,726
2022-06-20,Direct,409
2022-06-20,Email,153
2022-06-20,Organic Search,542
2022-06-20,Paid Search,497
2022-06-20,Referral,611
2022-06-20,Social,150
2022-06-21,Direct,186
2022-06-21,Email,54
2022-06-21,Organic Search,558
2022-06-21,Paid Search,1038
2022-06-21,Referral,253
2022-06-21,Social,481
2022-06-22,Direct,376
2022-06-22,Email,122
2022-06-22,Organic Search,840
2022-06-22,Paid Search,573
2022-06-22,Referral,74
2022-06-22,Social,271
2022-06-23,Direct,247
2022-06-23,Email,131
2022-06-23,Organic Search,624
2022-06-23,Paid Search,614
2022-06-23,Referral,153
2022-06-23,Social,495
2022-06-24,Direct,339
2022-06-24,Email,124
2022-06-24,Organic Search,904
2022-06-24,Paid Search,414
2022-06-24,Referral,19
2022-06-24,Social,827
