Product Key,Product Name,Product Type,Product Family,Product Line,Product Group,Product Description,Sku Number,Price,Product Status,Product Notes,Updated At,Updated By,Proposed Price,Vendor Key
121,121-iPhone 6s Plus 16GB   Space Gray (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 16GB   Space Gray (AT&T),SP4490633099,151.5,,,,,,11
122,122-Galaxy S6 4G with 32GB Memory Cell Phone   Gold Platinum (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 4G with 32GB Memory Cell Phone   Gold Platinum (AT&T),SP1877550717,372.0,,,,,,11
123,123-Galaxy S6 Active 4G with 32GB Memory Cell Phone   Gray (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 Active 4G with 32GB Memory Cell Phone   Gray (AT&T),SP4441994260,482.5,,,,,,11
124,124-iPhone 6s 128GB   Space Gray (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s 128GB   Space Gray (AT&T),SP9917636382,871.0,,,,,,11
125,125-iPhone 6 64GB   Space Gray (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6 64GB   Space Gray (AT&T),SP4339673001,1054.5,,,,,,11
126,126-iPhone 6s 16GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s 16GB   Silver (AT&T),SP1910435339,109.5,,,,,,12
127,127-Galaxy S6 edge 4G with 32GB Memory Cell Phone   Gold Platinum (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge 4G with 32GB Memory Cell Phone   Gold Platinum (AT&T),SP6359666575,151.5,,,,,,11
128,128-iPhone 6s Plus 16GB   Gold (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 16GB   Gold (AT&T),SP7209706328,251.5,,,,,,18
129,129-V10 4G with 64GB Memory Cell Phone   Black (AT&T),Mobiles,Smart Phones,AT&T,LG,V10 4G with 64GB Memory Cell Phone   Black (AT&T),SP6411802536,1474.5,,,,,,11
130,130-iPhone 6 16GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6 16GB   Silver (AT&T),SP1526799597,235.5,,,,,,3
131,131-Galaxy S6 4G with 32GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 4G with 32GB Memory Cell Phone   White Pearl (AT&T),SP5178879318,183.0,,,,,,11
132,132-iPhone 6s Plus 128GB   Rose Gold (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 128GB   Rose Gold (AT&T),SP4919063657,592.5,,,,,,11
133,133-Galaxy S6 edge+ 4G LTE with 32GB Memory Cell Phone   Black Sapphire (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge+ 4G LTE with 32GB Memory Cell Phone   Black Sapphire (AT&T),SP8322117139,1159.5,,,,,,3
134,134-iPhone 6 Plus 64GB   Space Gray (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6 Plus 64GB   Space Gray (AT&T),SP5068933521,235.5,,,,,,18
135,135-Galaxy S6 Active 4G with 32GB Memory Cell Phone   Camo Blue (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 Active 4G with 32GB Memory Cell Phone   Camo Blue (AT&T),SP9418830286,99.0,,,,,,11
136,136-Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Gold Platinum (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Gold Platinum (AT&T),SP5221148877,283.0,,,,,,3
137,137-G4 4G with 32GB Memory Cell Phone   Black Titanium (AT&T),Mobiles,Smart Phones,AT&T,LG,G4 4G with 32GB Memory Cell Phone   Black Titanium (AT&T),SP7484661733,592.5,,,,,,4
138,138-iPhone 6s Plus 16GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 16GB   Silver (AT&T),SP3849234455,1075.5,,,,,,18
139,139-Gear S Smartwatch 40mm Chrome AT&T   White Urethane,Mobiles,Smart Phones,AT&T,Samsung,Gear S Smartwatch 40mm Chrome AT&T   White Urethane,SP5913350985,1201.5,,,,,,11
140,140-Galaxy S6 edge 4G with 32GB Memory Cell Phone   Black Sapphire (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge 4G with 32GB Memory Cell Phone   Black Sapphire (AT&T),SP1622487022,1096.5,,,,,,3
141,141-iPhone 6 Plus 16GB   Space Gray (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6 Plus 16GB   Space Gray (AT&T),SP7228920029,482.5,,,,,,3
142,142-Galaxy S6 4G with 64GB Memory Cell Phone   Black Sapphire (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 4G with 64GB Memory Cell Phone   Black Sapphire (AT&T),SP2400788673,529.5,,,,,,3
143,143-Galaxy S6 edge 4G with 32GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge 4G with 32GB Memory Cell Phone   White Pearl (AT&T),SP6030760038,1180.5,,,,,,18
144,144-iPhone 6s 128GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s 128GB   Silver (AT&T),SP2084217952,1075.5,,,,,,11
145,145-Galaxy Note5 4G LTE with 64GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy Note5 4G LTE with 64GB Memory Cell Phone   White Pearl (AT&T),SP5262543930,304.0,,,,,,18
146,146-iPhone 6s 128GB   Gold (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s 128GB   Gold (AT&T),SP6691918167,151.5,,,,,,3
147,147-iPhone 6s Plus 128GB   Gold (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 128GB   Gold (AT&T),SP3600057359,1548.0,,,,,,3
148,148-iPhone 6s Plus 128GB   Silver (AT&T),Mobiles,Smart Phones,AT&T,Apple,iPhone 6s Plus 128GB   Silver (AT&T),SP6091310150,214.5,,,,,,11
149,149-Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Black Sapphire (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 edge+ 4G LTE with 64GB Memory Cell Phone   Black Sapphire (AT&T),SP7987322538,823.5,,,,,,3
150,150-Galaxy S6 4G with 64GB Memory Cell Phone   White Pearl (AT&T),Mobiles,Smart Phones,AT&T,Samsung,Galaxy S6 4G with 64GB Memory Cell Phone   White Pearl (AT&T),SP6349334679,335.5,,,,,,3
151,151-4' Twist Lightning Charge and Sync Cable,Music,Audio,Bluetooth Speakers,Modal,4' Twist Lightning Charge and Sync Cable,AU4377882214,487.5,,,,,,7
152,152-3' 3.5mm Audio Cable   Green,Music,Audio,Bluetooth Speakers,Insignia™,3' 3.5mm Audio Cable   Green,AU4177329962,430.0,,,,,,4
153,153-BOOM Wireless Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,UE,BOOM Wireless Bluetooth Speaker   Black,AU4224050006,3469.5,,,,,,16
154,154-Character Support Stand for Pill Speakers   Pink,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Character Support Stand for Pill Speakers   Pink,AU8313629862,57.0,,,,,,4
155,155-Boost Up 2 Port Swivel Charger and Outlet   White,Music,Audio,Bluetooth Speakers,Belkin,Boost Up 2 Port Swivel Charger and Outlet   White,AU6921948961,178.0,,,,,,16
156,156-4GB* Wearable Sports MP3 Player   Black,Music,Audio,Bluetooth Speakers,Sony,4GB* Wearable Sports MP3 Player   Black,AU9317867347,298.5,,,,,,18
157,157-BluStream Bluetooth Factory Radio Module   Black,Music,Audio,Bluetooth Speakers,iSimple,BluStream Bluetooth Factory Radio Module   Black,AU7060405363,178.0,,,,,,4
158,158-Stanmore Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,Marshall,Stanmore Bluetooth Speaker   Black,AU7358297212,183.0,Active,This is now active,2021-06-29 23:10:06,brendon@sigmacomputing.com,50.0,4
159,159-420W Portable Party Speaker System with Apple® iPod® and iPhone® Dock   Black,Music,Audio,Bluetooth Speakers,Sony,420W Portable Party Speaker System with Apple® iPod® and iPhone® Dock   Black,AU6285433668,120.0,,,,,,18
160,160-Survivor Case for 5th Generation Apple® iPod® touch   Pink/White,Music,Audio,Bluetooth Speakers,Griffin Technology,Survivor Case for 5th Generation Apple® iPod® touch   Pink/White,AU3701900942,325.0,,,,,,16
161,161-EaseFit Plus Armband for Apple® iPhone® 5   Black,Music,Audio,Bluetooth Speakers,Belkin,EaseFit Plus Armband for Apple® iPhone® 5   Black,AU8915126556,2062.5,,,,,,4
162,162-Bullfrogz Case for Apple® iPod® touch 5th Generation   Black/Green,Music,Audio,Bluetooth Speakers,iFrogz,Bullfrogz Case for Apple® iPod® touch 5th Generation   Black/Green,AU2616821500,62.5,,,,,,18
163,163-CallJax 3.5mm Audio Cable   Black,Music,Audio,Bluetooth Speakers,iSimple,CallJax 3.5mm Audio Cable   Black,AU8617906372,214.5,,,,,,1
164,164-Call Jax Plus 3.5mm Audio Cable   Black,Music,Audio,Bluetooth Speakers,iSimple,Call Jax Plus 3.5mm Audio Cable   Black,AU2994503401,230.5,,,,,,16
165,165-SoundLink® Mini Bluetooth Speaker Soft Cover   Gray,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Mini Bluetooth Speaker Soft Cover   Gray,AU3270554258,1222.5,,,,,,18
166,166-Classic Portable Bluetooth Wireless Speaker   Blueberry,Music,Audio,Bluetooth Speakers,Jam,Classic Portable Bluetooth Wireless Speaker   Blueberry,AU7262139821,734.5,,,,,,18
167,167-Survivor Case for Apple® iPod® touch 5th Generation   Purple/Zebra,Music,Audio,Bluetooth Speakers,Griffin Technology,Survivor Case for Apple® iPod® touch 5th Generation   Purple/Zebra,AU5818456579,162.0,,,,,,4
168,168-Courier Clip Case for Apple® iPod® nano 7th Generation   Black,Music,Audio,Bluetooth Speakers,Griffin Technology,Courier Clip Case for Apple® iPod® nano 7th Generation   Black,AU6261539963,514.0,,,,,,16
169,169-3' USB to Micro USB Cable,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,3' USB to Micro USB Cable,AU1708646498,356.5,,,,,,4
170,170-SoundDock® Series III Digital Music System   Black,Music,Audio,Bluetooth Speakers,Bose®,SoundDock® Series III Digital Music System   Black,AU9152842614,146.5,,,,,,4
171,171-PowerBlock Micro Wall Charger for Select Apple® Devices   White,Music,Audio,Bluetooth Speakers,Griffin Technology,PowerBlock Micro Wall Charger for Select Apple® Devices   White,AU3442119726,172.5,,,,,,18
172,172-CD Boombox with FM Radio and Apple® iPhone® and iPod® Dock   Black/Gray,Music,Audio,Bluetooth Speakers,Insignia™,CD Boombox with FM Radio and Apple® iPhone® and iPod® Dock   Black/Gray,AU1969153988,1291.0,,,,,,4
173,173-Survivor Slim Case for 5th Generation Apple® iPod® touch   Black,Music,Audio,Bluetooth Speakers,Griffin Technology,Survivor Slim Case for 5th Generation Apple® iPod® touch   Black,AU5763866547,162.0,,,,,,16
174,174-2 in 1 Case for Apple® iPod® nano 7th Generation,Music,Audio,Bluetooth Speakers,Griffin Technology,2 in 1 Case for Apple® iPod® nano 7th Generation,AU7017566791,970.5,,,,,,16
175,175-flatOUT 3' Auxiliary Audio Cable   Black,Music,Audio,Bluetooth Speakers,Scosche,flatOUT 3' Auxiliary Audio Cable   Black,AU5536584353,1138.5,,,,,,18
176,176-SoundLink® Mini Bluetooth Speaker II   Carbon,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Mini Bluetooth Speaker II   Carbon,AU2127114291,120.0,,,,,,16
177,177-SoundLink® Color Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Black,AU1927665291,162.0,,,,,,4
178,178-iStream Universal Bluetooth Audio Receiver   Black,Music,Audio,Bluetooth Speakers,Aluratek,iStream Universal Bluetooth Audio Receiver   Black,AU7856265071,172.5,,,,,,6
179,179-PLAY:1 2 Room Wireless Speaker Starter Set (Pair)   Black,Music,Audio,Bluetooth Speakers,SONOS,PLAY:1 2 Room Wireless Speaker Starter Set (Pair)   Black,AU9390292554,146.5,,,,,,16
180,180-Chromecast Audio   Black,Music,Audio,Bluetooth Speakers,Google,Chromecast Audio   Black,AU2989419212,109.5,,,,,,18
181,181-Pill 2.0 Portable Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Pill 2.0 Portable Bluetooth Speaker   Black,AU7730183668,603.0,,,,,,16
182,182-Portable Bluetooth Stereo Speaker   Black,Music,Audio,Bluetooth Speakers,Insignia™,Portable Bluetooth Stereo Speaker   Black,AU8118366287,356.5,,,,,,18
183,183-SoundLink® Portable Bluetooth Speaker III   Silver/Black,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Portable Bluetooth Speaker III   Silver/Black,AU3573133240,241.0,,,,,,15
184,184-SoundLink® Mini Bluetooth Speaker II   Pearl,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Mini Bluetooth Speaker II   Pearl,AU3782792930,199.0,,,,,,16
185,185-Bluetooth Audio Transmitter   White,Music,Audio,Bluetooth Speakers,Aluratek,Bluetooth Audio Transmitter   White,AU9405996786,414.0,,,,,,16
186,186-Flip 3 Portable Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,JBL,Flip 3 Portable Bluetooth Speaker   Black,AU2201153837,246.0,,,,,,16
187,187-Plus Wireless Speaker   Dark Blue,Music,Audio,Bluetooth Speakers,Jam,Plus Wireless Speaker   Dark Blue,AU5139515055,1075.5,,,,,,18
188,188-SoundLink® Color Bluetooth Speaker   Blue,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Blue,AU9381291586,592.5,,,,,,16
189,189-SoundLink® Color Bluetooth Speaker   Mint,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Mint,AU4809636000,115.0,,,,,,16
190,190-Mini Life Jacket Bluetooth Speaker   Blue,Music,Audio,Bluetooth Speakers,Altec Lansing,Mini Life Jacket Bluetooth Speaker   Blue,AU8699848099,319.5,,,,,,18
191,191-Beats Pill+ Speaker   Black,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Beats Pill+ Speaker   Black,AU5171775582,220.0,,,,,,16
192,192-SoundLink® Color Bluetooth Speaker   Red,Music,Audio,Bluetooth Speakers,Bose®,SoundLink® Color Bluetooth Speaker   Red,AU5749740600,487.5,,,,,,16
193,193-Neutron Wireless Suction Speaker   Gray,Music,Audio,Bluetooth Speakers,HMDX,Neutron Wireless Suction Speaker   Gray,AU9548435450,146.5,,,,,,18
194,194-Charge 2+ Portable Wireless Stereo Speaker   Black,Music,Audio,Bluetooth Speakers,JBL,Charge 2+ Portable Wireless Stereo Speaker   Black,AU8898186271,193.5,,,,,,4
195,195-Pill 2.0 Portable Bluetooth Speaker   Red,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Pill 2.0 Portable Bluetooth Speaker   Red,AU4439036287,115.0,,,,,,18
196,196-Clip+ Portable Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,JBL,Clip+ Portable Bluetooth Speaker   Black,AU1092463514,2314.5,,,,,,16
197,197-Mini Life Jacket Bluetooth Speaker   Red,Music,Audio,Bluetooth Speakers,Altec Lansing,Mini Life Jacket Bluetooth Speaker   Red,AU4354323078,162.0,,,,,,16
198,198-Portable Bluetooth Stereo Speaker   Blue,Music,Audio,Bluetooth Speakers,Insignia™,Portable Bluetooth Stereo Speaker   Blue,AU2476215232,1464.0,,,,,,18
199,199-Pill 2.0 Portable Bluetooth Speaker   White,Music,Audio,Bluetooth Speakers,Beats by Dr. Dre,Pill 2.0 Portable Bluetooth Speaker   White,AU6998449524,99.0,,,,,,16
200,200-Hangtime Wireless Bluetooth Speaker   Black,Music,Audio,Bluetooth Speakers,HMDX,Hangtime Wireless Bluetooth Speaker   Black,AU6996145573,519.0,,,,,,16
201,"201-55"" Class (54.6"" Diag.)   OLED   Curved",Entertainment,TV & Home Theater,Curved TV,LG,"55"" Class (54.6"" Diag.)   OLED   Curved",TV9434188276,172.5,,,,,,17
202,"202-65"" Class (64.5"" Diag.)   OLED   Curved",Entertainment,TV & Home Theater,Curved TV,LG,"65"" Class (64.5"" Diag.)   OLED   Curved",TV2317141001,745.0,,,,,,17
203,"203-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV7006488542,298.5,Active,,2021-10-19 20:32:23,max@sigmacomputing.com,,17
204,"204-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV7022945509,472.0,,,,,,17
205,"205-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV8775079649,178.0,End of Life,,2021-10-19 17:00:15,max@sigmacomputing.com,,8
206,"206-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV2965351606,199.0,,,,,,17
207,"207-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV6277875628,109.5,,,,,,17
208,"208-65"" Class (64.5"" Diag.)   LED Curved   2160p",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED Curved   2160p",TV7122939904,62.5,,foobar,2021-10-19 17:00:15,max@sigmacomputing.com,,12
209,"209-78"" Class (78"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.)   LED   Curved",TV7850178250,304.0,,,,,,17
210,"210-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV8836052237,272.5,,,,,,17
211,"211-78"" Class (78"" Diag.) – LED   Curved   2160p",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.) – LED   Curved   2160p",TV4628710639,792.0,,,,,,8
212,"212-48"" Class (47.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"48"" Class (47.6"" Diag.)   LED   Curved",TV4532511185,393.0,,,,,,17
213,"213-78"" Class (78"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.)   LED   Curved",TV5597153849,162.0,,,,,,8
214,"214-88"" Class (88"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"88"" Class (88"" Diag.)   LED   Curved",TV3540424075,902.5,,,,,,17
215,"215-88"" Class (88"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"88"" Class (88"" Diag.)   LED   Curved",TV1204358087,582.0,,,,,,8
216,"216-78"" Class (78"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"78"" Class (78"" Diag.)   LED   Curved",TV3496618455,162.0,,,,,,17
217,"217-55"" Class (54 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54 5/8"" Diag.)   LED",TV6857059530,414.0,,,,,,17
218,"218-65"" Class (64 1/2"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64 1/2"" Diag.)   LED",TV3834400120,52.0,,,,,,17
219,"219-55"" Class (54 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54 5/8"" Diag.)   LED",TV1037508619,151.5,,,,,,8
220,"220-48"" Class (47 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"48"" Class (47 5/8"" Diag.)   LED",TV4965764950,430.0,,,,,,8
221,"221-55"" Class (54 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54 5/8"" Diag.)   LED",TV9574337334,178.0,,,,,,17
222,"222-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV7798770807,199.0,,,,,,17
223,"223-50"" Class (49.7"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Sharp,"50"" Class (49.7"" Diag.)   LED   1080p",TV7907234816,214.5,,,,,,8
224,"224-M Series   70"" Class (69.5"" Diag.)",Entertainment,TV & Home Theater,Curved TV,VIZIO,"M Series   70"" Class (69.5"" Diag.)",TV9943197759,52.0,,,,,,17
225,"225-E Series   28"" Class (27""",Entertainment,TV & Home Theater,Curved TV,VIZIO,"E Series   28"" Class (27""",TV5667477881,241.0,,,,,,17
226,"226-48"" Class (47.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,Samsung,"48"" Class (47.6"" Diag.)   LED   2160p",TV4608435186,62.5,,,,,,8
227,"227-65"" Class (64.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,VIZIO,"65"" Class (64.5"" Diag.)   LED   1080p",TV7679900773,561.0,Discontinue,,2020-10-21 19:42:32,alfonso@sigmacomputing.com,,8
228,"228-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Curved TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV9911840828,304.0,,,,,,17
229,"229-65"" Class (64.5"" Diag.)   2160p   Smart",Entertainment,TV & Home Theater,Curved TV,Samsung,"65"" Class (64.5"" Diag.)   2160p   Smart",TV1405524335,178.0,,,,,,8
230,"230-50"" Class (49.5 Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Hisense,"50"" Class (49.5 Diag.)   LED   1080p",TV1563248967,172.5,,,,,,17
231,"231-AQUOS   55"" Class (54.6"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Sharp,"AQUOS   55"" Class (54.6"" Diag.)   LED",TV1969950738,634.5,,,,,,17
232,"232-E Series 32"" Class (32"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,VIZIO,"E Series 32"" Class (32"" Diag.)   LED",TV5946024481,582.0,,,,,,17
233,"233-43"" Class (42.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,Sony,"43"" Class (42.5"" Diag.)   LED   2160p",TV3449485060,109.5,,,,,,11
234,"234-AQUOS   55"" Class (54.6"" Diag.)   LED",Entertainment,TV & Home Theater,Curved TV,Sharp,"AQUOS   55"" Class (54.6"" Diag.)   LED",TV2252664294,272.5,,,,,,8
235,"235-50"" Class (49.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,LG,"50"" Class (49.5"" Diag.)   LED   1080p",TV5857645640,230.5,,,,,,17
236,"236-40"" Class (40"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Curved TV,Hisense,"40"" Class (40"" Diag.)   LED   1080p",TV8062391019,5464.5,Active Mature,This product is hot,2021-10-19 16:53:51,tyler@sigmacomputing.com,,8
237,"237-75"" Class (74.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Curved TV,Sony,"75"" Class (74.5"" Diag.)   LED   2160p",TV9511537022,2320.0,Active,,2021-10-19 16:56:36,tyler@sigmacomputing.com,,19
