Date Key,Traffic Source,Spend
2022-01-17,Referral,12.73
2022-01-17,Social,298.46
2022-01-18,Direct,0.0
2022-01-18,Email,1.35
2022-01-18,Organic Search,0.0
2022-01-18,Paid Search,606.38
2022-01-18,Referral,5.06
2022-01-18,Social,168.52
2022-01-19,Direct,0.0
2022-01-19,Email,5.66
2022-01-19,Organic Search,0.0
2022-01-19,Paid Search,316.69
2022-01-19,Referral,50.99
2022-01-19,Social,110.52
2022-01-20,Direct,0.0
2022-01-20,Email,1.23
2022-01-20,Organic Search,0.0
2022-01-20,Paid Search,769.2
2022-01-20,Referral,57.54
2022-01-20,Social,134.19
2022-01-21,Direct,0.0
2022-01-21,Email,6.63
2022-01-21,Organic Search,0.0
2022-01-21,Paid Search,241.4
2022-01-21,Referral,16.18
2022-01-21,Social,96.67
2022-01-22,Direct,0.0
2022-01-22,Email,2.72
2022-01-22,Organic Search,0.0
2022-01-22,Paid Search,248.55
2022-01-22,Referral,61.55
2022-01-22,Social,276.58
2022-01-23,Direct,0.0
2022-01-23,Email,0.54
2022-01-23,Organic Search,0.0
2022-01-23,Paid Search,484.89
2022-01-23,Referral,13.51
2022-01-23,Social,270.22
2022-01-24,Direct,0.0
2022-01-24,Email,2.91
2022-01-24,Organic Search,0.0
2022-01-24,Paid Search,243.15
2022-01-24,Referral,49.15
2022-01-24,Social,99.71
2022-01-25,Direct,0.0
2022-01-25,Email,2.24
2022-01-25,Organic Search,0.0
2022-01-25,Paid Search,751.8
2022-01-25,Referral,32.74
2022-01-25,Social,223.11
2022-01-26,Direct,0.0
2022-01-26,Email,3.82
2022-01-26,Organic Search,0.0
2022-01-26,Paid Search,140.45
2022-01-26,Referral,7.02
2022-01-26,Social,370.52
2022-01-27,Direct,0.0
2022-01-27,Email,9.38
2022-01-27,Organic Search,0.0
2022-01-27,Paid Search,395.67
2022-01-27,Referral,17.77
2022-01-27,Social,283.64
2022-01-28,Direct,0.0
2022-01-28,Email,0.94
2022-01-28,Organic Search,0.0
2022-01-28,Paid Search,503.48
2022-01-28,Referral,20.06
2022-01-28,Social,194.73
2022-01-29,Direct,0.0
2022-01-29,Email,5.91
2022-01-29,Organic Search,0.0
2022-01-29,Paid Search,599.06
2022-01-29,Referral,35.09
2022-01-29,Social,129.51
2022-01-30,Direct,0.0
2022-01-30,Email,1.37
2022-01-30,Organic Search,0.0
2022-01-30,Paid Search,568.59
2022-01-30,Referral,15.24
2022-01-30,Social,346.74
2022-01-31,Direct,0.0
2022-01-31,Email,3.75
2022-01-31,Organic Search,0.0
2022-01-31,Paid Search,602.93
2022-01-31,Referral,25.91
2022-01-31,Social,254.95
2022-02-01,Direct,0.0
2022-02-01,Email,5.49
2022-02-01,Organic Search,0.0
2022-02-01,Paid Search,300.74
2022-02-01,Referral,6.84
2022-02-01,Social,63.03
2022-02-02,Direct,0.0
2022-02-02,Email,2.1
2022-02-02,Organic Search,0.0
2022-02-02,Paid Search,316.38
2022-02-02,Referral,26.11
2022-02-02,Social,505.68
2022-02-03,Direct,0.0
2022-02-03,Email,1.66
2022-02-03,Organic Search,0.0
2022-02-03,Paid Search,343.41
2022-02-03,Referral,86.32
2022-02-03,Social,220.38
2022-02-04,Direct,0.0
2022-02-04,Email,1.76
2022-02-04,Organic Search,0.0
2022-02-04,Paid Search,322.11
2022-02-04,Referral,64.04
2022-02-04,Social,147.4
2022-02-05,Direct,0.0
2022-02-05,Email,4.69
2022-02-05,Organic Search,0.0
2022-02-05,Paid Search,530.95
2022-02-05,Referral,3.84
2022-02-05,Social,54.65
2022-02-06,Direct,0.0
2022-02-06,Email,1.94
2022-02-06,Organic Search,0.0
2022-02-06,Paid Search,233.83
2022-02-06,Referral,33.25
2022-02-06,Social,466.36
2022-02-07,Direct,0.0
2022-02-07,Email,3.33
2022-02-07,Organic Search,0.0
2022-02-07,Paid Search,324.44
2022-02-07,Referral,2.67
2022-02-07,Social,389.33
2022-02-08,Direct,0.0
2022-02-08,Email,5.5
2022-02-08,Organic Search,0.0
2022-02-08,Paid Search,718.59
2022-02-08,Referral,15.56
2022-02-08,Social,99.44
2022-02-09,Direct,0.0
2022-02-09,Email,3.12
2022-02-09,Organic Search,0.0
2022-02-09,Paid Search,379.64
2022-02-09,Referral,76.73
2022-02-09,Social,49.93
2022-02-10,Direct,0.0
2022-02-10,Email,3.44
2022-02-10,Organic Search,0.0
2022-02-10,Paid Search,728.36
2022-02-10,Referral,13.93
2022-02-10,Social,177.8
2022-02-11,Direct,0.0
2022-02-11,Email,4.32
2022-02-11,Organic Search,0.0
2022-02-11,Paid Search,1046.48
2022-02-11,Referral,4.69
2022-02-11,Social,332.03
2022-02-12,Direct,0.0
2022-02-12,Email,5.31
2022-02-12,Organic Search,0.0
2022-02-12,Paid Search,602.79
2022-02-12,Referral,4.96
2022-02-12,Social,180.94
2022-02-13,Direct,0.0
2022-02-13,Email,1.03
2022-02-13,Organic Search,0.0
2022-02-13,Paid Search,519.87
2022-02-13,Referral,12.47
2022-02-13,Social,161.51
2022-02-14,Direct,0.0
2022-02-14,Email,2.19
2022-02-14,Organic Search,0.0
2022-02-14,Paid Search,1154.19
2022-02-14,Referral,39.31
2022-02-14,Social,281.11
2022-02-15,Direct,0.0
2022-02-15,Email,6.74
2022-02-15,Organic Search,0.0
2022-02-15,Paid Search,522.33
2022-02-15,Referral,47.88
2022-02-15,Social,128.32
2022-02-16,Direct,0.0
2022-02-16,Email,4.12
2022-02-16,Organic Search,0.0
2022-02-16,Paid Search,931.85
2022-02-16,Referral,68.3
2022-02-16,Social,374.65
2022-02-17,Direct,0.0
2022-02-17,Email,2.3
2022-02-17,Organic Search,0.0
2022-02-17,Paid Search,521.38
2022-02-17,Referral,1.79
2022-02-17,Social,567.85
2022-02-18,Direct,0.0
2022-02-18,Email,2.62
2022-02-18,Organic Search,0.0
2022-02-18,Paid Search,310.0
2022-02-18,Referral,3.13
2022-02-18,Social,447.75
2022-02-19,Direct,0.0
2022-02-19,Email,1.19
2022-02-19,Organic Search,0.0
2022-02-19,Paid Search,678.77
2022-02-19,Referral,44.34
2022-02-19,Social,212.11
2022-02-20,Direct,0.0
2022-02-20,Email,3.29
2022-02-20,Organic Search,0.0
2022-02-20,Paid Search,1314.44
2022-02-20,Referral,26.88
2022-02-20,Social,176.41
2022-02-21,Direct,0.0
2022-02-21,Email,2.15
2022-02-21,Organic Search,0.0
2022-02-21,Paid Search,409.16
2022-02-21,Referral,29.01
2022-02-21,Social,345.59
2022-02-22,Direct,0.0
2022-02-22,Email,5.11
2022-02-22,Organic Search,0.0
2022-02-22,Paid Search,499.73
2022-02-22,Referral,34.5
2022-02-22,Social,250.53
2022-02-23,Direct,0.0
2022-02-23,Email,3.0
2022-02-23,Organic Search,0.0
2022-02-23,Paid Search,217.7
2022-02-23,Referral,32.86
2022-02-23,Social,133.72
2022-02-24,Direct,0.0
2022-02-24,Email,2.62
2022-02-24,Organic Search,0.0
2022-02-24,Paid Search,1367.19
2022-02-24,Referral,11.07
2022-02-24,Social,442.0
2022-02-25,Direct,0.0
2022-02-25,Email,1.76
2022-02-25,Organic Search,0.0
2022-02-25,Paid Search,317.4
2022-02-25,Referral,75.61
2022-02-25,Social,188.57
2022-02-26,Direct,0.0
2022-02-26,Email,2.2
2022-02-26,Organic Search,0.0
2022-02-26,Paid Search,576.78
2022-02-26,Referral,27.05
2022-02-26,Social,133.99
2022-02-27,Direct,0.0
2022-02-27,Email,1.82
2022-02-27,Organic Search,0.0
2022-02-27,Paid Search,708.51
2022-02-27,Referral,50.19
2022-02-27,Social,105.02
2022-02-28,Direct,0.0
2022-02-28,Email,4.69
2022-02-28,Organic Search,0.0
2022-02-28,Paid Search,572.51
2022-02-28,Referral,43.52
2022-02-28,Social,93.74
2022-03-01,Direct,0.0
2022-03-01,Email,11.78
2022-03-01,Organic Search,0.0
2022-03-01,Paid Search,789.02
2022-03-01,Referral,32.31
2022-03-01,Social,85.56
2022-03-02,Direct,0.0
2022-03-02,Email,2.59
2022-03-02,Organic Search,0.0
2022-03-02,Paid Search,507.4
2022-03-02,Referral,31.07
2022-03-02,Social,164.91
2022-03-03,Direct,0.0
2022-03-03,Email,11.73
2022-03-03,Organic Search,0.0
2022-03-03,Paid Search,930.75
2022-03-03,Referral,6.89
2022-03-03,Social,271.45
2022-03-04,Direct,0.0
2022-03-04,Email,1.47
2022-03-04,Organic Search,0.0
2022-03-04,Paid Search,786.78
2022-03-04,Referral,23.18
2022-03-04,Social,92.41
2022-03-05,Direct,0.0
2022-03-05,Email,2.13
2022-03-05,Organic Search,0.0
2022-03-05,Paid Search,639.2
2022-03-05,Referral,34.46
2022-03-05,Social,588.06
2022-03-06,Direct,0.0
2022-03-06,Email,2.16
2022-03-06,Organic Search,0.0
2022-03-06,Paid Search,257.03
2022-03-06,Referral,29.2
2022-03-06,Social,282.87
2022-03-07,Direct,0.0
2022-03-07,Email,6.88
2022-03-07,Organic Search,0.0
2022-03-07,Paid Search,736.13
2022-03-07,Referral,33.47
2022-03-07,Social,88.06
2022-03-08,Direct,0.0
2022-03-08,Email,4.78
2022-03-08,Organic Search,0.0
2022-03-08,Paid Search,332.66
2022-03-08,Referral,46.83
2022-03-08,Social,169.03
2022-03-09,Direct,0.0
2022-03-09,Email,7.7
2022-03-09,Organic Search,0.0
2022-03-09,Paid Search,179.16
2022-03-09,Referral,26.03
2022-03-09,Social,107.43
2022-03-10,Direct,0.0
2022-03-10,Email,1.39
2022-03-10,Organic Search,0.0
2022-03-10,Paid Search,468.19
2022-03-10,Referral,13.05
2022-03-10,Social,229.65
2022-03-11,Direct,0.0
2022-03-11,Email,4.33
2022-03-11,Organic Search,0.0
2022-03-11,Paid Search,855.87
2022-03-11,Referral,39.67
2022-03-11,Social,220.3
2022-03-12,Direct,0.0
2022-03-12,Email,9.41
2022-03-12,Organic Search,0.0
2022-03-12,Paid Search,1113.06
2022-03-12,Referral,15.33
2022-03-12,Social,533.45
2022-03-13,Direct,0.0
2022-03-13,Email,3.04
2022-03-13,Organic Search,0.0
2022-03-13,Paid Search,541.87
2022-03-13,Referral,62.76
2022-03-13,Social,72.5
2022-03-14,Direct,0.0
2022-03-14,Email,1.51
2022-03-14,Organic Search,0.0
2022-03-14,Paid Search,1409.14
2022-03-14,Referral,32.18
2022-03-14,Social,127.61
2022-03-15,Direct,0.0
2022-03-15,Email,3.76
2022-03-15,Organic Search,0.0
2022-03-15,Paid Search,959.14
2022-03-15,Referral,9.83
2022-03-15,Social,107.51
2022-03-16,Direct,0.0
2022-03-16,Email,5.46
2022-03-16,Organic Search,0.0
2022-03-16,Paid Search,261.76
2022-03-16,Referral,40.49
2022-03-16,Social,278.67
2022-03-17,Direct,0.0
2022-03-17,Email,6.4
2022-03-17,Organic Search,0.0
2022-03-17,Paid Search,473.78
2022-03-17,Referral,4.81
2022-03-17,Social,62.84
2022-03-18,Direct,0.0
2022-03-18,Email,2.79
2022-03-18,Organic Search,0.0
2022-03-18,Paid Search,556.13
2022-03-18,Referral,10.6
2022-03-18,Social,95.9
2022-03-19,Direct,0.0
2022-03-19,Email,0.92
2022-03-19,Organic Search,0.0
2022-03-19,Paid Search,633.1
2022-03-19,Referral,10.52
2022-03-19,Social,101.07
2022-03-20,Direct,0.0
2022-03-20,Email,5.14
2022-03-20,Organic Search,0.0
2022-03-20,Paid Search,587.78
2022-03-20,Referral,15.22
2022-03-20,Social,225.77
2022-03-21,Direct,0.0
2022-03-21,Email,1.64
2022-03-21,Organic Search,0.0
2022-03-21,Paid Search,498.52
2022-03-21,Referral,20.54
2022-03-21,Social,98.99
2022-03-22,Direct,0.0
2022-03-22,Email,4.11
2022-03-22,Organic Search,0.0
2022-03-22,Paid Search,271.15
2022-03-22,Referral,14.9
2022-03-22,Social,152.5
2022-03-23,Direct,0.0
2022-03-23,Email,1.38
2022-03-23,Organic Search,0.0
2022-03-23,Paid Search,571.52
2022-03-23,Referral,4.5
2022-03-23,Social,299.53
2022-03-24,Direct,0.0
2022-03-24,Email,3.02
2022-03-24,Organic Search,0.0
2022-03-24,Paid Search,276.42
2022-03-24,Referral,77.88
2022-03-24,Social,311.16
2022-03-25,Direct,0.0
2022-03-25,Email,6.03
2022-03-25,Organic Search,0.0
2022-03-25,Paid Search,687.88
2022-03-25,Referral,17.24
2022-03-25,Social,138.77
2022-03-26,Direct,0.0
2022-03-26,Email,5.61
2022-03-26,Organic Search,0.0
2022-03-26,Paid Search,317.38
2022-03-26,Referral,18.28
2022-03-26,Social,208.96
2022-03-27,Direct,0.0
2022-03-27,Email,4.86
2022-03-27,Organic Search,0.0
2022-03-27,Paid Search,432.78
2022-03-27,Referral,23.95
2022-03-27,Social,75.94
2022-03-28,Direct,0.0
2022-03-28,Email,3.91
2022-03-28,Organic Search,0.0
2022-03-28,Paid Search,775.13
2022-03-28,Referral,43.85
2022-03-28,Social,189.37
2022-03-29,Direct,0.0
2022-03-29,Email,2.88
2022-03-29,Organic Search,0.0
2022-03-29,Paid Search,317.77
2022-03-29,Referral,25.55
2022-03-29,Social,394.66
2022-03-30,Direct,0.0
2022-03-30,Email,3.46
2022-03-30,Organic Search,0.0
2022-03-30,Paid Search,241.09
2022-03-30,Referral,9.81
2022-03-30,Social,87.66
2022-03-31,Direct,0.0
2022-03-31,Email,1.6
2022-03-31,Organic Search,0.0
2022-03-31,Paid Search,422.1
2022-03-31,Referral,6.91
2022-03-31,Social,120.59
2022-04-01,Direct,0.0
2022-04-01,Email,4.83
2022-04-01,Organic Search,0.0
2022-04-01,Paid Search,305.96
2022-04-01,Referral,11.17
2022-04-01,Social,156.6
2022-04-02,Direct,0.0
2022-04-02,Email,3.18
2022-04-02,Organic Search,0.0
2022-04-02,Paid Search,432.44
2022-04-02,Referral,20.86
2022-04-02,Social,513.29
2022-04-03,Direct,0.0
2022-04-03,Email,3.87
2022-04-03,Organic Search,0.0
2022-04-03,Paid Search,413.5
2022-04-03,Referral,30.51
2022-04-03,Social,111.14
2022-04-04,Direct,0.0
2022-04-04,Email,4.2
2022-04-04,Organic Search,0.0
2022-04-04,Paid Search,632.65
2022-04-04,Referral,21.2
2022-04-04,Social,100.0
2022-04-05,Direct,0.0
2022-04-05,Email,8.95
2022-04-05,Organic Search,0.0
2022-04-05,Paid Search,154.95
2022-04-05,Referral,25.94
2022-04-05,Social,49.03
2022-04-06,Direct,0.0
2022-04-06,Email,7.13
2022-04-06,Organic Search,0.0
2022-04-06,Paid Search,771.85
2022-04-06,Referral,6.44
2022-04-06,Social,444.71
2022-04-07,Direct,0.0
2022-04-07,Email,2.89
2022-04-07,Organic Search,0.0
2022-04-07,Paid Search,278.69
2022-04-07,Referral,8.21
2022-04-07,Social,598.57
2022-04-08,Direct,0.0
2022-04-08,Email,1.02
2022-04-08,Organic Search,0.0
2022-04-08,Paid Search,924.82
2022-04-08,Referral,13.18
2022-04-08,Social,203.81
2022-04-09,Direct,0.0
2022-04-09,Email,2.4
2022-04-09,Organic Search,0.0
2022-04-09,Paid Search,510.66
2022-04-09,Referral,43.92
2022-04-09,Social,112.85
2022-04-10,Direct,0.0
2022-04-10,Email,7.28
2022-04-10,Organic Search,0.0
2022-04-10,Paid Search,181.69
2022-04-10,Referral,77.89
2022-04-10,Social,760.21
2022-04-11,Direct,0.0
2022-04-11,Email,4.57
2022-04-11,Organic Search,0.0
2022-04-11,Paid Search,418.81
2022-04-11,Referral,25.99
2022-04-11,Social,180.1
2022-04-12,Direct,0.0
2022-04-12,Email,1.41
2022-04-12,Organic Search,0.0
2022-04-12,Paid Search,560.16
2022-04-12,Referral,11.97
2022-04-12,Social,233.73
2022-04-13,Direct,0.0
2022-04-13,Email,1.42
2022-04-13,Organic Search,0.0
2022-04-13,Paid Search,738.96
2022-04-13,Referral,16.62
2022-04-13,Social,175.44
2022-04-14,Direct,0.0
2022-04-14,Email,2.66
2022-04-14,Organic Search,0.0
2022-04-14,Paid Search,416.67
2022-04-14,Referral,9.1
2022-04-14,Social,144.74
2022-04-15,Direct,0.0
2022-04-15,Email,3.87
2022-04-15,Organic Search,0.0
2022-04-15,Paid Search,780.86
2022-04-15,Referral,7.2
2022-04-15,Social,114.53
2022-04-16,Direct,0.0
2022-04-16,Email,1.66
2022-04-16,Organic Search,0.0
2022-04-16,Paid Search,747.63
2022-04-16,Referral,22.55
2022-04-16,Social,308.05
2022-04-17,Direct,0.0
2022-04-17,Email,0.68
2022-04-17,Organic Search,0.0
2022-04-17,Paid Search,504.95
2022-04-17,Referral,35.4
2022-04-17,Social,571.13
2022-04-18,Direct,0.0
2022-04-18,Email,4.23
2022-04-18,Organic Search,0.0
2022-04-18,Paid Search,501.82
2022-04-18,Referral,56.91
2022-04-18,Social,310.6
2022-04-19,Direct,0.0
2022-04-19,Email,2.26
2022-04-19,Organic Search,0.0
2022-04-19,Paid Search,1306.19
2022-04-19,Referral,22.99
2022-04-19,Social,273.14
2022-04-20,Direct,0.0
2022-04-20,Email,4.13
2022-04-20,Organic Search,0.0
2022-04-20,Paid Search,126.93
2022-04-20,Referral,59.42
2022-04-20,Social,114.09
2022-04-21,Direct,0.0
2022-04-21,Email,3.05
2022-04-21,Organic Search,0.0
2022-04-21,Paid Search,375.3
2022-04-21,Referral,28.26
2022-04-21,Social,122.06
2022-04-22,Direct,0.0
2022-04-22,Email,7.32
2022-04-22,Organic Search,0.0
2022-04-22,Paid Search,370.83
2022-04-22,Referral,12.45
2022-04-22,Social,200.66
2022-04-23,Direct,0.0
2022-04-23,Email,0.97
2022-04-23,Organic Search,0.0
2022-04-23,Paid Search,753.76
2022-04-23,Referral,11.4
2022-04-23,Social,162.97
2022-04-24,Direct,0.0
2022-04-24,Email,4.33
2022-04-24,Organic Search,0.0
2022-04-24,Paid Search,781.7
2022-04-24,Referral,22.03
2022-04-24,Social,112.92
2022-04-25,Direct,0.0
2022-04-25,Email,1.69
2022-04-25,Organic Search,0.0
2022-04-25,Paid Search,419.16
2022-04-25,Referral,6.4
2022-04-25,Social,598.71
2022-04-26,Direct,0.0
2022-04-26,Email,6.54
2022-04-26,Organic Search,0.0
2022-04-26,Paid Search,454.33
2022-04-26,Referral,61.74
2022-04-26,Social,301.24
2022-04-27,Direct,0.0
2022-04-27,Email,7.33
2022-04-27,Organic Search,0.0
2022-04-27,Paid Search,925.12
2022-04-27,Referral,10.66
2022-04-27,Social,146.26
2022-04-28,Direct,0.0
2022-04-28,Email,3.34
2022-04-28,Organic Search,0.0
2022-04-28,Paid Search,271.93
2022-04-28,Referral,36.64
2022-04-28,Social,84.88
2022-04-29,Direct,0.0
2022-04-29,Email,0.58
2022-04-29,Organic Search,0.0
2022-04-29,Paid Search,426.2
2022-04-29,Referral,52.56
2022-04-29,Social,125.2
2022-04-30,Direct,0.0
2022-04-30,Email,3.53
2022-04-30,Organic Search,0.0
2022-04-30,Paid Search,326.18
2022-04-30,Referral,7.64
2022-04-30,Social,255.98
2022-05-01,Direct,0.0
2022-05-01,Email,1.62
2022-05-01,Organic Search,0.0
2022-05-01,Paid Search,440.94
2022-05-01,Referral,8.37
2022-05-01,Social,662.84
2022-05-02,Direct,0.0
2022-05-02,Email,5.89
2022-05-02,Organic Search,0.0
2022-05-02,Paid Search,550.47
2022-05-02,Referral,8.98
2022-05-02,Social,153.05
2022-05-03,Direct,0.0
2022-05-03,Email,3.41
2022-05-03,Organic Search,0.0
2022-05-03,Paid Search,866.71
2022-05-03,Referral,29.77
2022-05-03,Social,172.37
2022-05-04,Direct,0.0
2022-05-04,Email,1.73
2022-05-04,Organic Search,0.0
2022-05-04,Paid Search,475.08
2022-05-04,Referral,3.87
2022-05-04,Social,361.85
2022-05-05,Direct,0.0
2022-05-05,Email,3.35
2022-05-05,Organic Search,0.0
2022-05-05,Paid Search,410.46
2022-05-05,Referral,11.28
2022-05-05,Social,137.08
2022-05-06,Direct,0.0
2022-05-06,Email,4.22
2022-05-06,Organic Search,0.0
2022-05-06,Paid Search,1171.14
2022-05-06,Referral,67.61
2022-05-06,Social,386.76
2022-05-07,Direct,0.0
2022-05-07,Email,8.41
2022-05-07,Organic Search,0.0
2022-05-07,Paid Search,396.52
2022-05-07,Referral,20.13
2022-05-07,Social,304.4
2022-05-08,Direct,0.0
2022-05-08,Email,5.37
2022-05-08,Organic Search,0.0
2022-05-08,Paid Search,705.21
2022-05-08,Referral,67.08
2022-05-08,Social,77.03
2022-05-09,Direct,0.0
2022-05-09,Email,2.43
2022-05-09,Organic Search,0.0
2022-05-09,Paid Search,404.86
2022-05-09,Referral,25.04
2022-05-09,Social,53.89
2022-05-10,Direct,0.0
2022-05-10,Email,2.24
2022-05-10,Organic Search,0.0
2022-05-10,Paid Search,456.21
2022-05-10,Referral,48.26
2022-05-10,Social,92.45
2022-05-11,Direct,0.0
2022-05-11,Email,4.56
2022-05-11,Organic Search,0.0
2022-05-11,Paid Search,531.91
2022-05-11,Referral,43.97
2022-05-11,Social,109.33
2022-05-12,Direct,0.0
2022-05-12,Email,8.08
2022-05-12,Organic Search,0.0
2022-05-12,Paid Search,272.25
2022-05-12,Referral,8.06
2022-05-12,Social,127.26
2022-05-13,Direct,0.0
2022-05-13,Email,2.33
2022-05-13,Organic Search,0.0
2022-05-13,Paid Search,582.65
2022-05-13,Referral,14.48
2022-05-13,Social,416.84
2022-05-14,Direct,0.0
2022-05-14,Email,8.8
2022-05-14,Organic Search,0.0
2022-05-14,Paid Search,279.15
2022-05-14,Referral,19.51
2022-05-14,Social,188.23
2022-05-15,Direct,0.0
2022-05-15,Email,6.96
2022-05-15,Organic Search,0.0
2022-05-15,Paid Search,265.59
2022-05-15,Referral,9.68
2022-05-15,Social,53.06
2022-05-16,Direct,0.0
2022-05-16,Email,5.13
2022-05-16,Organic Search,0.0
2022-05-16,Paid Search,815.02
2022-05-16,Referral,14.63
2022-05-16,Social,115.32
2022-05-17,Direct,0.0
2022-05-17,Email,8.44
2022-05-17,Organic Search,0.0
2022-05-17,Paid Search,733.17
2022-05-17,Referral,52.7
2022-05-17,Social,238.67
2022-05-18,Direct,0.0
2022-05-18,Email,3.53
2022-05-18,Organic Search,0.0
2022-05-18,Paid Search,395.88
2022-05-18,Referral,17.68
2022-05-18,Social,792.59
2022-05-19,Direct,0.0
2022-05-19,Email,6.47
2022-05-19,Organic Search,0.0
2022-05-19,Paid Search,285.98
2022-05-19,Referral,71.77
2022-05-19,Social,127.16
2022-05-20,Direct,0.0
2022-05-20,Email,1.49
2022-05-20,Organic Search,0.0
2022-05-20,Paid Search,874.91
2022-05-20,Referral,42.16
2022-05-20,Social,58.3
2022-05-21,Direct,0.0
2022-05-21,Email,6.71
2022-05-21,Organic Search,0.0
2022-05-21,Paid Search,529.0
2022-05-21,Referral,18.59
2022-05-21,Social,193.59
2022-05-22,Direct,0.0
2022-05-22,Email,2.95
2022-05-22,Organic Search,0.0
2022-05-22,Paid Search,482.99
2022-05-22,Referral,35.09
2022-05-22,Social,187.23
2022-05-23,Direct,0.0
2022-05-23,Email,1.25
2022-05-23,Organic Search,0.0
2022-05-23,Paid Search,332.16
2022-05-23,Referral,22.78
2022-05-23,Social,170.62
2022-05-24,Direct,0.0
2022-05-24,Email,0.43
2022-05-24,Organic Search,0.0
2022-05-24,Paid Search,625.99
2022-05-24,Referral,39.35
2022-05-24,Social,64.86
2022-05-25,Direct,0.0
2022-05-25,Email,4.02
2022-05-25,Organic Search,0.0
2022-05-25,Paid Search,466.6
2022-05-25,Referral,35.06
2022-05-25,Social,235.72
2022-05-26,Direct,0.0
2022-05-26,Email,1.55
2022-05-26,Organic Search,0.0
2022-05-26,Paid Search,455.5
2022-05-26,Referral,63.12
2022-05-26,Social,211.41
2022-05-27,Direct,0.0
2022-05-27,Email,3.71
2022-05-27,Organic Search,0.0
2022-05-27,Paid Search,447.95
2022-05-27,Referral,5.23
2022-05-27,Social,168.81
2022-05-28,Direct,0.0
2022-05-28,Email,9.29
2022-05-28,Organic Search,0.0
2022-05-28,Paid Search,532.81
2022-05-28,Referral,52.24
2022-05-28,Social,291.52
2022-05-29,Direct,0.0
2022-05-29,Email,1.95
2022-05-29,Organic Search,0.0
2022-05-29,Paid Search,671.4
2022-05-29,Referral,22.66
2022-05-29,Social,112.33
2022-05-30,Direct,0.0
2022-05-30,Email,3.97
2022-05-30,Organic Search,0.0
2022-05-30,Paid Search,388.99
2022-05-30,Referral,29.3
2022-05-30,Social,157.8
2022-05-31,Direct,0.0
2022-05-31,Email,2.83
2022-05-31,Organic Search,0.0
2022-05-31,Paid Search,282.7
2022-05-31,Referral,6.21
2022-05-31,Social,137.53
2022-06-01,Direct,0.0
2022-06-01,Email,2.87
2022-06-01,Organic Search,0.0
2022-06-01,Paid Search,437.27
2022-06-01,Referral,47.78
2022-06-01,Social,237.58
2022-06-02,Direct,0.0
2022-06-02,Email,1.86
2022-06-02,Organic Search,0.0
2022-06-02,Paid Search,685.92
2022-06-02,Referral,72.48
2022-06-02,Social,210.41
2022-06-03,Direct,0.0
2022-06-03,Email,2.35
2022-06-03,Organic Search,0.0
2022-06-03,Paid Search,355.1
2022-06-03,Referral,30.41
2022-06-03,Social,61.03
2022-06-04,Direct,0.0
2022-06-04,Email,0.82
2022-06-04,Organic Search,0.0
2022-06-04,Paid Search,362.96
2022-06-04,Referral,10.3
2022-06-04,Social,118.15
2022-06-05,Direct,0.0
2022-06-05,Email,4.75
2022-06-05,Organic Search,0.0
2022-06-05,Paid Search,338.17
2022-06-05,Referral,1.8
2022-06-05,Social,219.6
2022-06-06,Direct,0.0
2022-06-06,Email,1.51
2022-06-06,Organic Search,0.0
2022-06-06,Paid Search,217.69
2022-06-06,Referral,23.35
